"Country","Year","Sugar Consumption","Body Mass Index","GDP Per Capita","Calories Per Day","Region","Digraph","GDP.sqrt"
"Libya","1999",104.11,25.8686,6366.40293476796,3102.51,"Middle East & North Africa","LY",79.7897420397382
"Libya","2000",101.37,25.92907,6479.7125224821,3117.99,"Middle East & North Africa","LY",80.4966615610989
"Libya","2001",98.63,25.99243,6084.62853383107,3099.21,"Middle East & North Africa","LY",78.0040289589651
"Libya","2002",104.11,26.05284,5891.72122701044,3107.28,"Middle East & North Africa","LY",76.7575483389773
"Libya","2003",90.41,26.12052,6529.36089629397,3088.14,"Middle East & North Africa","LY",80.8044608687786
"Lithuania","1992",90.41,25.95745,3184.88596039134,2970.33,"Europe & Central Asia","LT",56.4347938810034
"Lithuania","1993",79.45,25.91784,2680.75849570177,2775.55,"Europe & Central Asia","LT",51.7760417152738
"Lithuania","1994",79.45,25.86401,2435.8002526461,2881.72,"Europe & Central Asia","LT",49.3538271327169
"Lithuania","1995",68.49,25.83189,2535.3806533958,2842.52,"Europe & Central Asia","LT",50.3525635235764
"Lithuania","1996",73.97,25.82294,2687.13504199368,2995.34,"Europe & Central Asia","LT",51.8375832962309
"Lithuania","1997",93.15,25.83361,2909.22704500555,3162.6,"Europe & Central Asia","LT",53.9372509960004
"Lithuania","1998",104.11,25.86464,3153.93231851298,3231.66,"Europe & Central Asia","LT",56.1598817530181
"Lithuania","1999",95.89,25.90548,3142.29863306621,3164.35,"Europe & Central Asia","LT",56.0562095852566
"Lithuania","2000",98.63,25.97347,3267.34744263239,3348.56,"Europe & Central Asia","LT",57.1607159037777
"Lithuania","2001",117.81,26.06024,3505.70276782298,3362.5,"Europe & Central Asia","LT",59.2089753991992
"Lithuania","2002",109.59,26.15035,3759.51623922262,3342.5,"Europe & Central Asia","LT",61.3148941059399
"Lithuania","2003",106.85,26.25435,4162.57865413315,3350.58,"Europe & Central Asia","LT",64.5180490570906
"Macedonia, FYR","1992",60.27,25.52933,1782.22755461615,2439.29,"Europe & Central Asia","MK",42.2164370194377
"Macedonia, FYR","1993",65.75,25.50323,1640.55537171789,2364.45,"Europe & Central Asia","MK",40.503769845755
"Macedonia, FYR","1994",95.89,25.50643,1603.85184368323,2700.23,"Europe & Central Asia","MK",40.0481191029395
"Macedonia, FYR","1995",93.15,25.51704,1578.21367956645,2580.51,"Europe & Central Asia","MK",39.7267375902735
"Macedonia, FYR","1996",95.89,25.53988,1588.98254266839,2574.49,"Europe & Central Asia","MK",39.8620438847331
"Macedonia, FYR","1997",87.67,25.56424,1603.97279648786,2766.06,"Europe & Central Asia","MK",40.0496291679194
"Macedonia, FYR","1998",73.97,25.61423,1650.33583639836,2879.54,"Europe & Central Asia","MK",40.6243256731525
"Macedonia, FYR","1999",101.37,25.67776,1714.39767107976,2837.42,"Europe & Central Asia","MK",41.4052855452026
"Macedonia, FYR","2000",95.89,25.74675,1785.32679154725,2806.25,"Europe & Central Asia","MK",42.2531275948568
"Macedonia, FYR","2001",106.85,25.79818,1698.62994587054,2700.22,"Europe & Central Asia","MK",41.2144385606615
"Macedonia, FYR","2002",120.55,25.85252,1707.89227726763,2807.17,"Europe & Central Asia","MK",41.3266533518942
"Macedonia, FYR","2003",95.89,25.92015,1751.17664998776,2823.26,"Europe & Central Asia","MK",41.8470626207833
"Madagascar","1980",30.14,20.6969,359.943690689508,2491.17,"Sub-Saharan Africa","MG",18.9721820223586
"Madagascar","1981",30.14,20.71678,316.758140585588,2503.88,"Sub-Saharan Africa","MG",17.7977004297069
"Madagascar","1982",27.4,20.73192,303.276233790356,2327.03,"Sub-Saharan Africa","MG",17.4148279862408
"Madagascar","1983",24.66,20.74784,298.425184098037,2487.66,"Sub-Saharan Africa","MG",17.2749872387228
"Madagascar","1984",21.92,20.76609,295.85895755358,2463.45,"Sub-Saharan Africa","MG",17.2005510828456
"Madagascar","1985",24.66,20.78503,291.498594362399,2456.08,"Sub-Saharan Africa","MG",17.0733299142961
"Madagascar","1986",24.66,20.80859,289.228711759383,2453.29,"Sub-Saharan Africa","MG",17.0067254860947
"Madagascar","1987",24.66,20.83242,284.564434650414,2363.19,"Sub-Saharan Africa","MG",16.8690377511705
"Madagascar","1988",21.92,20.86045,285.950894376784,2258.53,"Sub-Saharan Africa","MG",16.910082624777
"Madagascar","1989",21.92,20.88876,289.086875438706,2265.05,"Sub-Saharan Africa","MG",17.002554967966
"Madagascar","1990",19.18,20.92158,289.494108481581,2267.53,"Sub-Saharan Africa","MG",17.0145263960411
"Madagascar","1991",19.18,20.95133,263.290583483154,2167.25,"Sub-Saharan Africa","MG",16.2262313395056
"Madagascar","1992",19.18,20.97571,258.537686763305,2173.43,"Sub-Saharan Africa","MG",16.079107150688
"Madagascar","1993",21.92,20.99956,256.072121184828,2171.34,"Sub-Saharan Africa","MG",16.0022536283121
"Madagascar","1994",21.92,21.01822,248.156250606123,2099.18,"Sub-Saharan Africa","MG",15.7529759285705
"Madagascar","1995",21.92,21.0367,244.694002411452,2095.44,"Sub-Saharan Africa","MG",15.6426980540907
"Madagascar","1996",21.92,21.05489,242.239198840718,2088.79,"Sub-Saharan Africa","MG",15.5640354291783
"Madagascar","1997",21.92,21.07619,243.382203860216,2091.74,"Sub-Saharan Africa","MG",15.6007116459544
"Madagascar","1998",21.92,21.09783,245.081122766543,2086.29,"Sub-Saharan Africa","MG",15.6550669997462
"Madagascar","1999",21.92,21.12003,248.552107899104,2076.62,"Sub-Saharan Africa","MG",15.7655354460007
"Madagascar","2000",21.92,21.14569,252.382516697735,2084.61,"Sub-Saharan Africa","MG",15.8865514413209
"Madagascar","2001",16.44,21.17412,259.429404255982,2071.85,"Sub-Saharan Africa","MG",16.1068123555216
"Madagascar","2002",13.7,21.18056,219.720278388477,2030.64,"Sub-Saharan Africa","MG",14.8229645613985
"Madagascar","2003",21.92,21.19548,234.008293960208,2061.9,"Sub-Saharan Africa","MG",15.2973296349464
"Malawi","1980",21.92,20.79355,160.223208357188,2230.3,"Sub-Saharan Africa","MW",12.6579306506707
"Malawi","1981",21.92,20.81847,147.740788051446,2267.66,"Sub-Saharan Africa","MW",12.1548668463067
"Malawi","1982",21.92,20.84065,147.791025339285,2265.98,"Sub-Saharan Africa","MW",12.1569332209766
"Malawi","1983",21.92,20.85144,149.332191041045,2158.57,"Sub-Saharan Africa","MW",12.2201551152612
"Malawi","1984",21.92,20.863,152.230202559935,2070.28,"Sub-Saharan Africa","MW",12.3381604204166
"Malawi","1985",24.66,20.87576,152.599016234918,2080.09,"Sub-Saharan Africa","MW",12.3530974348508
"Malawi","1986",24.66,20.8892,144.464857750461,2020.19,"Sub-Saharan Africa","MW",12.0193534664083
"Malawi","1987",27.4,20.89811,138.371882570601,1996.51,"Sub-Saharan Africa","MW",11.7631578485796
"Malawi","1988",32.88,20.90349,134.678353918209,2005.4,"Sub-Saharan Africa","MW",11.6051003407213
"Malawi","1989",30.14,20.90734,129.935394541403,1945.78,"Sub-Saharan Africa","MW",11.3989207621337
"Malawi","1990",35.62,20.9186,132.505535185084,1913.64,"Sub-Saharan Africa","MW",11.5111048637863
"Malawi","1991",38.36,20.93791,141.024783401449,1909.3,"Sub-Saharan Africa","MW",11.8753856106423
"Malawi","1992",38.36,20.94862,129.360235983862,1792.11,"Sub-Saharan Africa","MW",11.3736641406304
"Malawi","1993",32.88,20.97348,141.315356278867,1865.32,"Sub-Saharan Africa","MW",11.8876135653405
"Malawi","1994",41.1,20.99899,126.188336967728,1880.16,"Sub-Saharan Africa","MW",11.2333582230662
"Malawi","1995",43.84,21.04616,145.641074594153,1969.01,"Sub-Saharan Africa","MW",12.0681843951007
"Malawi","1996",43.84,21.10198,153.390944920617,1970.05,"Sub-Saharan Africa","MW",12.3851098065628
"Malawi","1997",43.84,21.16561,155.373892404938,2002.15,"Sub-Saharan Africa","MW",12.4649064338621
"Malawi","1998",38.36,21.23388,156.965764308929,2049.36,"Sub-Saharan Africa","MW",12.5285978588559
"Malawi","1999",32.88,21.31075,157.151803326432,2096.14,"Sub-Saharan Africa","MW",12.5360202347648
"Malawi","2000",41.1,21.38712,155.271544474367,2098.5,"Sub-Saharan Africa","MW",12.4608003143605
"Malawi","2001",30.14,21.45321,143.700151993932,2093.37,"Sub-Saharan Africa","MW",11.9874998224789
"Malawi","2002",32.88,21.51781,142.391447858489,2067.48,"Sub-Saharan Africa","MW",11.9327887712173
"Malawi","2003",24.66,21.58806,146.365736147116,2057.95,"Sub-Saharan Africa","MW",12.0981707769033
"Malaysia","1980",104.11,21.58003,1909.6180666233,2776.44,"East Asia & Pacific","MY",43.6991769559027
"Malaysia","1981",87.67,21.68427,1992.32596037757,2753.32,"East Asia & Pacific","MY",44.6354787179164
"Malaysia","1982",87.67,21.7849,2057.94124352053,2751.41,"East Asia & Pacific","MY",45.3645372898317
"Malaysia","1983",104.11,21.89074,2130.40188989169,2778.16,"East Asia & Pacific","MY",46.1562768200782
"Malaysia","1984",95.89,22.00053,2234.91007305974,2787.85,"East Asia & Pacific","MY",47.2748355159459
"Malaysia","1985",101.37,22.10504,2149.41736172097,2682.49,"East Asia & Pacific","MY",46.3618093016328
"Malaysia","1986",104.11,22.20184,2112.89027797674,2670.3,"East Asia & Pacific","MY",45.9661862457257
"Malaysia","1987",90.41,22.29582,2162.5407149452,2619.45,"East Asia & Pacific","MY",46.503125862088
"Malaysia","1988",109.59,22.3952,2308.56839341417,2636.26,"East Asia & Pacific","MY",48.0475638655507
"Malaysia","1989",98.63,22.49698,2445.90929142886,2644.14,"East Asia & Pacific","MY",49.4561350231582
"Malaysia","1990",101.37,22.6064,2592.51705279743,2666.31,"East Asia & Pacific","MY",50.9167659302653
"Malaysia","1991",106.85,22.71714,2764.2006128679,2677.76,"East Asia & Pacific","MY",52.5756655960521
"Malaysia","1992",106.85,22.83756,2932.01728768365,2802.68,"East Asia & Pacific","MY",54.1481051162795
"Malaysia","1993",112.33,22.96548,3140.82577360808,2834.96,"East Asia & Pacific","MY",56.0430707010963
"Malaysia","1994",120.55,23.09928,3344.56779908493,2874.89,"East Asia & Pacific","MY",57.8322384063156
"Malaysia","1995",128.77,23.2446,3581.94630186935,2958.23,"East Asia & Pacific","MY",59.8493634207529
"Malaysia","1996",136.99,23.39285,3842.63775807497,2966.75,"East Asia & Pacific","MY",61.9890132045588
"Malaysia","1997",128.77,23.53373,4022.84359556376,2949.34,"East Asia & Pacific","MY",63.4258905776163
"Malaysia","1998",117.81,23.64981,3636.4731020933,2930.15,"East Asia & Pacific","MY",60.3031765506039
"Malaysia","1999",115.07,23.76383,3767.63701465484,2914.33,"East Asia & Pacific","MY",61.3810802662746
"Malaysia","2000",115.07,23.87947,4005.55632490843,2876.89,"East Asia & Pacific","MY",63.2894645648739
"Malaysia","2001",115.07,23.98722,3933.9350769576,2857.93,"East Asia & Pacific","MY",62.721089570874
"Malaysia","2002",112.33,24.0888,4052.87874766926,2806.38,"East Asia & Pacific","MY",63.6622238668212
"Malaysia","2003",112.33,24.19118,4194.26079905962,2827.37,"East Asia & Pacific","MY",64.7631129506575
"Maldives","1995",106.85,21.81634,1689.96559212969,2426.63,"South Asia","MV",41.1091910906757
"Maldives","1996",98.63,21.91005,1805.37114148379,2444.62,"South Asia","MV",42.4896592300267
"Maldives","1997",106.85,22.00691,1954.40205859629,2429.64,"South Asia","MV",44.208619731861
"Maldives","1998",87.67,22.11027,2106.1962955323,2475.19,"South Asia","MV",45.8933142792313
"Maldives","1999",84.93,22.20688,2218.61732480172,2513.2,"South Asia","MV",47.1022008488109
"Maldives","2000",93.15,22.30609,2284.97395506224,2517.34,"South Asia","MV",47.8014011830432
"Maldives","2001",90.41,22.39307,2325.14865017428,2557.41,"South Asia","MV",48.2197952108289
"Maldives","2002",90.41,22.48262,2427.8245068057,2574.14,"South Asia","MV",49.2729591845842
"Maldives","2003",76.71,22.57956,2728.91492019722,2588.38,"South Asia","MV",52.2390172208209
"Mali","1980",16.44,20.28129,211.988566345205,1573.87,"Sub-Saharan Africa","ML",14.5598271399493
"Mali","1981",10.96,20.30682,198.549952523142,1506,"Sub-Saharan Africa","ML",14.0907754408032
"Mali","1982",8.22,20.32526,185.390559327602,1690.61,"Sub-Saharan Africa","ML",13.6158201856371
"Mali","1983",5.48,20.33895,190.253560924746,1637.06,"Sub-Saharan Africa","ML",13.7932433069509
"Mali","1984",10.96,20.35725,194.675116008079,1734.78,"Sub-Saharan Africa","ML",13.9526024815473
"Mali","1985",10.96,20.37219,169.483405476076,1976.71,"Sub-Saharan Africa","ML",13.0185792418403
"Mali","1986",16.44,20.39957,180.859999960295,2077.75,"Sub-Saharan Africa","ML",13.4484199800681
"Mali","1987",13.7,20.42252,177.317128009239,2056.48,"Sub-Saharan Africa","ML",13.316047762352
"Mali","1988",13.7,20.45123,177.365638455582,2191.71,"Sub-Saharan Africa","ML",13.3178691409543
"Mali","1989",21.92,20.48889,195.0948011832,2180.27,"Sub-Saharan Africa","ML",13.9676340581789
"Mali","1990",21.92,20.53095,187.958187482939,2201.39,"Sub-Saharan Africa","ML",13.7097843704027
"Mali","1991",27.4,20.57916,186.932954656774,2175.87,"Sub-Saharan Africa","ML",13.6723426908769
"Mali","1992",21.92,20.63152,197.715713219353,2172.26,"Sub-Saharan Africa","ML",14.0611419600029
"Mali","1993",19.18,20.678,188.566464860595,2174.54,"Sub-Saharan Africa","ML",13.7319505118754
"Mali","1994",27.4,20.72976,185.288930684523,2168.12,"Sub-Saharan Africa","ML",13.6120876681177
"Mali","1995",21.92,20.77477,191.579913202982,2184.97,"Sub-Saharan Africa","ML",13.8412395833242
"Mali","1996",32.88,20.82456,192.490090131254,2228.41,"Sub-Saharan Africa","ML",13.8740797940351
"Mali","1997",24.66,20.88091,199.984459024276,2230.78,"Sub-Saharan Africa","ML",14.1415861565906
"Mali","1998",32.88,20.94695,206.25895619139,2319.24,"Sub-Saharan Africa","ML",14.3617184275208
"Mali","1999",30.14,21.01837,213.984790298121,2303.15,"Sub-Saharan Africa","ML",14.6282189721825
"Mali","2000",30.14,21.08027,214.4665917926,2334.97,"Sub-Saharan Africa","ML",14.6446779340687
"Mali","2001",27.4,21.15852,233.302027070522,2398.59,"Sub-Saharan Africa","ML",15.2742275441517
"Mali","2002",30.14,21.23538,235.660902178285,2423.78,"Sub-Saharan Africa","ML",15.3512508343224
"Mali","2003",30.14,21.32541,245.462082756233,2484.79,"Sub-Saharan Africa","ML",15.667229581398
"Malta","1980",145.21,25.70377,5083.81709315363,3315.85,"Europe & Central Asia","MT",71.3008912507665
"Malta","1981",139.73,25.75106,5213.70129113001,3254.51,"Europe & Central Asia","MT",72.2059643736583
"Malta","1982",145.21,25.79222,5219.63633102116,3149.04,"Europe & Central Asia","MT",72.247050673513
"Malta","1983",147.95,25.82924,5115.06526634526,3178.44,"Europe & Central Asia","MT",71.5196844676014
"Malta","1984",136.99,25.86289,5162.19047217671,3073.79,"Europe & Central Asia","MT",71.848385313636
"Malta","1985",142.47,25.90376,5203.42866423292,3162.13,"Europe & Central Asia","MT",72.1347951007897
"Malta","1986",139.73,25.93342,5316.02044919983,3035.72,"Europe & Central Asia","MT",72.9110447682642
"Malta","1987",147.95,25.97413,5496.55581329371,3140.34,"Europe & Central Asia","MT",74.1387605324887
"Malta","1988",145.21,26.02576,5910.32335147253,3257.71,"Europe & Central Asia","MT",76.8786274036714
"Malta","1989",145.21,26.08931,6331.80685769477,3292.24,"Europe & Central Asia","MT",79.5726514431609
"Malta","1990",142.47,26.15002,6664.6444587155,3147.93,"Europe & Central Asia","MT",81.6372737094735
"Malta","1991",134.25,26.23524,7011.20237633594,3292.42,"Europe & Central Asia","MT",83.7329228937814
"Malta","1992",136.99,26.32343,7268.30975910172,3268.61,"Europe & Central Asia","MT",85.2543826386757
"Malta","1993",136.99,26.41604,7522.27223635291,3270.94,"Europe & Central Asia","MT",86.7310338711174
"Malta","1994",139.73,26.50236,7877.44601148392,3308.1,"Europe & Central Asia","MT",88.7549773899127
"Malta","1995",145.21,26.60634,8320.71784177014,3435.59,"Europe & Central Asia","MT",91.217968853566
"Malta","1996",139.73,26.69914,8582.79496767041,3457.13,"Europe & Central Asia","MT",92.6433751958035
"Malta","1997",147.95,26.79132,8972.62225454698,3458.36,"Europe & Central Asia","MT",94.7239265156749
"Malta","1998",145.21,26.88889,9375.5557374152,3513.4,"Europe & Central Asia","MT",96.8274534283289
"Malta","1999",142.47,26.98558,9770.35550286398,3571.3,"Europe & Central Asia","MT",98.8451086441002
"Malta","2000",139.73,27.07791,10377.0373182486,3459.56,"Europe & Central Asia","MT",101.867744248357
"Malta","2001",153.43,27.16484,9912.98968934125,3459.26,"Europe & Central Asia","MT",99.5639979578022
"Malta","2002",134.25,27.24103,10116.0048247691,3495.57,"Europe & Central Asia","MT",100.578351670571
"Malta","2003",131.51,27.3194,10062.9613036316,3485.61,"Europe & Central Asia","MT",100.314312556243
"Mauritania","1980",46.58,20.85381,543.849316616712,2145.35,"Sub-Saharan Africa","MR",23.3205771072826
"Mauritania","1981",46.58,20.90764,546.649104313751,2190.54,"Sub-Saharan Africa","MR",23.3805283155396
"Mauritania","1982",52.06,20.95424,518.777895390951,2215.79,"Sub-Saharan Africa","MR",22.7766963230173
"Mauritania","1983",60.27,21.00572,523.101291299617,2496.52,"Sub-Saharan Africa","MR",22.8714077244847
"Mauritania","1984",60.27,21.03823,492.284815641431,2449.72,"Sub-Saharan Africa","MR",22.1874923243126
"Mauritania","1985",60.27,21.07181,493.335111341096,2492.96,"Sub-Saharan Africa","MR",22.2111483570998
"Mauritania","1986",63.01,21.11438,507.722951902837,2501.35,"Sub-Saharan Africa","MR",22.5327084901668
"Mauritania","1987",63.01,21.16486,503.897003878354,2551.46,"Sub-Saharan Africa","MR",22.4476502974889
"Mauritania","1988",73.97,21.21562,499.300137480876,2563.89,"Sub-Saharan Africa","MR",22.3450248932704
"Mauritania","1989",76.71,21.26856,509.537367390545,2596.76,"Sub-Saharan Africa","MR",22.5729343991991
"Mauritania","1990",73.97,21.32159,487.307039300968,2550.52,"Sub-Saharan Africa","MR",22.0750320339738
"Mauritania","1991",76.71,21.37271,482.737861430396,2573.77,"Sub-Saharan Africa","MR",21.9712963074643
"Mauritania","1992",63.01,21.4249,478.453330979521,2600.34,"Sub-Saharan Africa","MR",21.8735760903315
"Mauritania","1993",71.23,21.48606,492.680139290644,2668.41,"Sub-Saharan Africa","MR",22.1963992415582
"Mauritania","1994",65.75,21.54433,464.41881052594,2593.91,"Sub-Saharan Africa","MR",21.5503784311538
"Mauritania","1995",87.67,21.6168,495.871645025339,2663.29,"Sub-Saharan Africa","MR",22.2681756106184
"Mauritania","1996",79.45,21.68749,510.120035637803,2697.51,"Sub-Saharan Africa","MR",22.5858370586039
"Mauritania","1997",82.19,21.75554,475.824870006377,2726.04,"Sub-Saharan Africa","MR",21.8134103249899
"Mauritania","1998",87.67,21.81767,483.390659556493,2753.1,"Sub-Saharan Africa","MR",21.9861469920605
"Mauritania","1999",90.41,21.89184,505.987756229381,2759.78,"Sub-Saharan Africa","MR",22.49417160576
"Mauritania","2000",120.55,21.96901,489.51164499164,2757.93,"Sub-Saharan Africa","MR",22.1249100561254
